entity,name,aka,description
http://www.wikidata.org/entity/Q845112,Encelado,,"gigante nella mitologia greca, figlio di Urano e Gea"
http://www.wikidata.org/entity/Q1339235,Enfito,,gigante della mitologia greca
http://www.wikidata.org/entity/Q1345963,Enialio,,divinità della mitologia greca
http://www.wikidata.org/entity/Q747657,Enio,,"dea greca della guerra e della distruzione, moglie di Ares"
http://www.wikidata.org/entity/Q949290,Enipeo,,divinità fluviale greca
http://www.wikidata.org/entity/Q12667161,Eno,Oino,"dea del vino nella mitologia greca, una delle Enotrope"
http://www.wikidata.org/entity/Q19828218,Enoe,,"ninfa della mitologia greca, moglie di Toante"
http://www.wikidata.org/entity/Q858671,Enone,Ninfa Enone,"personaggio della mitologia greca, figlia di Cebreno e prima moglie di Paride"
http://www.wikidata.org/entity/Q172549,Eolo,Eolo (dio),"dio dei venti nella mitologia greca, figlio di Ippote"
http://www.wikidata.org/entity/Q10396307,Eolo,,"personaggio della mitologia greca, figlio di Poseidone e gemello di Beoto"
http://www.wikidata.org/entity/Q178417,Eos,,dea greca dell'alba
http://www.wikidata.org/entity/Q60465996,Eperie,,
http://www.wikidata.org/entity/Q5382410,Epiales,,
http://www.wikidata.org/entity/Q5834803,Epidota,,divinità greca che sovrintendeva alla nascita e alla crescita dei bambini
http://www.wikidata.org/entity/Q5382860,Epidote,,
http://www.wikidata.org/entity/Q41054,Epimeteo,,"titano della mitologia greca, fratello di Prometeo"
http://www.wikidata.org/entity/Q5383161,Epiphron,,
http://www.wikidata.org/entity/Q38012,Era,Hera,dea greca del matrimonio e della fedeltà coniugale
http://www.wikidata.org/entity/Q5732461,Era Alexandros,,
http://www.wikidata.org/entity/Q122248,Eracle,"Herakles, Heracles, Ercole","eroe e semidio della mitologia greca, figlio di Zeus e Alcmena"
http://www.wikidata.org/entity/Q12654068,Erasino,,divinità fluviale greca
http://www.wikidata.org/entity/Q782764,Erato,,driade della mitologia greca
http://www.wikidata.org/entity/Q1949456,Erato,,ninfa della mitologia greca
http://www.wikidata.org/entity/Q3731168,Ercina,,ninfa della Beozia
http://www.wikidata.org/entity/Q131122,Erebo,,dio greco ancestrale dell'oscurità
http://www.wikidata.org/entity/Q1135146,Eridano,,fiume della mitologia greca
http://www.wikidata.org/entity/Q140001,Eris,,dea greca della discordia
http://www.wikidata.org/entity/Q204146,Ermafrodito,,"divinità della mitologia greca, figlio di Afrodite ed Hermes"
http://www.wikidata.org/entity/Q41484,Ermes,"Ermète, Erme, Hermes","dio greco del commercio, dei viaggi, dei confini, dei ladri e dell'eloquenza, messaggero degli dèi e psicopompo"
http://www.wikidata.org/entity/Q1035630,Ermo,,divinità fluviale greca
http://www.wikidata.org/entity/Q5837114,Eroe,,"ninfa della mitologia greca, figlia di Asopo"
http://www.wikidata.org/entity/Q121973,Eros,,"dio greco dell'amore, passione, procreazione, dell'attrazione sessuale e desiderio fisico"
http://www.wikidata.org/entity/Q180325,Ersa,,divinità greca della rugiada
http://www.wikidata.org/entity/Q12647143,Esaro,,divinità fluviale greca
http://www.wikidata.org/entity/Q21548009,Esepo,,divinità fluviale della mitologia greca
http://www.wikidata.org/entity/Q669635,Esione,Pronoe,Oceanina della mitologia greca
http://www.wikidata.org/entity/Q1615646,Esperia,,"ninfa della mitologia greca, figlia di Cebreno"
http://www.wikidata.org/entity/Q41419,Estia,,"dea greca del focolare, della casa e della famiglia, figlia di Crono e Rea"
http://www.wikidata.org/entity/Q189175,Etere,,figura della mitologia greca
http://www.wikidata.org/entity/Q634575,Etna,,divinità della mitologia greca
http://www.wikidata.org/entity/Q410531,Etra,,"personaggio della mitologia greca, una delle Oceanine"
http://www.wikidata.org/entity/Q1372109,Eubea,,"personaggio della mitologia greca, figlia di Asopo"
http://www.wikidata.org/entity/Q3314305,Eucleia,,
http://www.wikidata.org/entity/Q12347565,Eudemonia,,"una delle tre Grazie della mitologia greca, secondo alcune versioni"
http://www.wikidata.org/entity/Q60691484,Eudore,,
http://www.wikidata.org/entity/Q10490777,Eufeme,,ninfa della mitologia greca
http://www.wikidata.org/entity/Q689422,Eufrosine,,dea greca della castità.
http://www.wikidata.org/entity/Q60822359,Eunice,,
http://www.wikidata.org/entity/Q920416,Eunomia,,una delle Ore nella mitologia greca
http://www.wikidata.org/entity/Q15808782,Eunosta,,
http://www.wikidata.org/entity/Q1374012,Eunosto,,
http://www.wikidata.org/entity/Q12899843,Euprassia,,
http://www.wikidata.org/entity/Q506285,Euribia,,divinità marina greca
http://www.wikidata.org/entity/Q208588,Euridice,,"amadriade della mitologia greca, moglie di Orfeo"
http://www.wikidata.org/entity/Q143457,Eurimedonte,,gigante mitologico figlio di Urano e Gea
http://www.wikidata.org/entity/Q61045445,Eurimedonte,,
http://www.wikidata.org/entity/Q548099,Eurinome,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q60848089,Eurinome,,
http://www.wikidata.org/entity/Q1378534,Eurinomo,,demone della mitologia greca
http://www.wikidata.org/entity/Q106795677,Eurirroe,,
http://www.wikidata.org/entity/Q19681430,Eurite,,ninfa della mitologia greca
http://www.wikidata.org/entity/Q3060927,Eurito,,gigante della mitologia greca
http://www.wikidata.org/entity/Q836518,Euro,,divinità greca del vento dell'est
http://www.wikidata.org/entity/Q11921267,Europa,,"personaggio della mitologia greca, figlia del Titano Oceano"
http://www.wikidata.org/entity/Q3314298,Eutenia,,"daimona della mitologia greca, spirito della prosperita"
http://www.wikidata.org/entity/Q1259960,Evadne,,"personaggio della mitologia greca, figlia di Strimone e moglie di Argo primo re di Argo"
http://www.wikidata.org/entity/Q12751390,Evagore,Evagoreide,
http://www.wikidata.org/entity/Q60695348,Eveno,,
http://www.wikidata.org/entity/Q1374029,Evonime,,divinità greca
http://www.wikidata.org/entity/Q3738300,Faenna,,
http://www.wikidata.org/entity/Q1120723,Fama,,divinità allegorica della mitologia romana
http://www.wikidata.org/entity/Q10514702,Fame,Fame (Mitologia),
http://www.wikidata.org/entity/Q936486,Fantaso,"Phantasos, Fantasio",
http://www.wikidata.org/entity/Q3739958,Fasi,,divinità fluviale nella mitologia greca
http://www.wikidata.org/entity/Q183281,Febe,,titanide nella mitologia greca
http://www.wikidata.org/entity/Q15631124,Febe,,"amadriade nella mitologia greca, moglie di Danao"
http://www.wikidata.org/entity/Q3382132,Febo,,epiteto di Apollo
http://www.wikidata.org/entity/Q2495582,Feno,,Oceanina della mitologia greca
http://www.wikidata.org/entity/Q1119537,Fetusa,,una delle eliadi nella mitologia greca
http://www.wikidata.org/entity/Q126710298,Fetusa,,
http://www.wikidata.org/entity/Q398524,Filira,Fillira,Oceanina nella mitologia greca
http://www.wikidata.org/entity/Q1128685,Filomelo,,divinità della mitologia greca
http://www.wikidata.org/entity/Q12760632,Fito,,
http://www.wikidata.org/entity/Q868738,Flegetonte,Piriflegetonte,uno dei fiumi dell'oltretomba secondo gli antichi greci
http://www.wikidata.org/entity/Q1133738,Fobetore,"Phobetor, Icelo",
http://www.wikidata.org/entity/Q105019,Fobos,Phobos,figura della mitologia greca
http://www.wikidata.org/entity/Q200382,Forco,"Forcide, Forci",personaggio della mitologia greca
http://www.wikidata.org/entity/Q649624,Foroneo,,"re di Argo nella mitologia greca, figlio di Inaco"
http://www.wikidata.org/entity/Q1775444,Fosforo,Eosforo,dio e personificazione della luce del mattino nella mitologia greca
http://www.wikidata.org/entity/Q3567491,Galaxaura,,Oceanina della mitologia greca
http://www.wikidata.org/entity/Q3757971,Gamelii,,
http://www.wikidata.org/entity/Q61670746,Gange,,divinità fluviale nella mitologia greca
http://www.wikidata.org/entity/Q93172,Gea,Gaia,dea greca primordiale della terra.
http://www.wikidata.org/entity/Q5530498,Gelos,,divinità greca del riso
http://www.wikidata.org/entity/Q1052301,Geras,,dio greco della vecchiaia
http://www.wikidata.org/entity/Q179543,Giapeto,Iapeto,titano della mitologia greca
http://www.wikidata.org/entity/Q1187298,Gige,,uno degli Ecatonchiri nella mitologia greca
http://www.wikidata.org/entity/Q85863110,Gigea,,ninfa lacustre nella mitologia greca
http://www.wikidata.org/entity/Q1530080,Glauce,,Meliade della mitologia greca
http://www.wikidata.org/entity/Q18412032,Glauce,,ninfa arcadica della mitologia greca
http://www.wikidata.org/entity/Q5567263,Glaucia,,
http://www.wikidata.org/entity/Q385397,Glauco,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q12875425,Glauco,,
http://www.wikidata.org/entity/Q1532491,Glicone,,dio-serpente
http://www.wikidata.org/entity/Q1543617,Grazione,,gigante della mitologia greca
http://www.wikidata.org/entity/Q8213847,Grenico,,divinità fluviale della mitologia greca
http://www.wikidata.org/entity/Q425430,Hebat,"Khebat, Kheba, Hipta, Hepa",divinità ittita e hurrita
http://www.wikidata.org/entity/Q19739284,Hecate Epipyrgidia,,
http://www.wikidata.org/entity/Q781977,Heimarmene,,
http://www.wikidata.org/entity/Q134270,Helios,"Hèlios, Elio, Elios","titano della mitologia greca, dio del sole"
http://www.wikidata.org/entity/Q538694,Heuresis,,
http://www.wikidata.org/entity/Q11682570,Homados,Omado,divinità greca del rumore della battaglia
http://www.wikidata.org/entity/Q5891490,Homonoia,,"divinità minora della mitologia greca, incarnazione della concordia"
http://www.wikidata.org/entity/Q14321610,Hybris,,
http://www.wikidata.org/entity/Q12656482,Hydros,Idro,divinità greca
http://www.wikidata.org/entity/Q1640518,Hylates,,"divinità cipriota, poi assimilata ad Apollo"
http://www.wikidata.org/entity/Q189347,Hypnos,"Ipnos, Ipno, Hýpnos, Sonno",dio greco del sonno
http://www.wikidata.org/entity/Q690603,Iacco,,divinità greca
http://www.wikidata.org/entity/Q106620096,Iante,,"personaggio della mitologia greca, Oceanina"
http://www.wikidata.org/entity/Q2676344,Icelo,,divinità greca del sonno e dei sogni
http://www.wikidata.org/entity/Q3147753,Ida,,ninfa della mitologia greca
http://www.wikidata.org/entity/Q10527935,Idaspe,,divinità fluviale greca
http://www.wikidata.org/entity/Q2007963,Idea,,"ninfa della mitologia greca, moglie di Scamandro"
http://www.wikidata.org/entity/Q2293877,Idia,Idua,Oceanina della mitologia greca
http://www.wikidata.org/entity/Q2024668,Idotea,,"personaggio della mitologia greca, figlia di Proteo"
http://www.wikidata.org/entity/Q16331050,Idotea,,
http://www.wikidata.org/entity/Q126811113,Idotea,,
http://www.wikidata.org/entity/Q10299840,Iera,,Oreade della mitologia greca
http://www.wikidata.org/entity/Q1617512,Ieromnene,Ieromneme,ninfa nella mitologia greca
http://www.wikidata.org/entity/Q202257,Igea,,divinità greca e romana
http://www.wikidata.org/entity/Q94066,Ilizia,"Ilizie, Ilizia di Amniso, Ilitia, Ilithia, Eleuthia, Eilythia, Eilithia, Eileithyiai, Eileithyia",dea greca del parto e dell'ostetricia
http://www.wikidata.org/entity/Q764777,Imalia,,"ninfa della mitologia greca, amata da Zeus"
http://www.wikidata.org/entity/Q27902974,Imbraso,,fiume di Samo
http://www.wikidata.org/entity/Q12872561,Imbraso,,
http://www.wikidata.org/entity/Q506770,Imene,,divinità greca del matrimonio
http://www.wikidata.org/entity/Q1425549,Imero,,dio greco del desiderio amoroso.
http://www.wikidata.org/entity/Q735623,Inaco,,divinità fluviale e re di Argo nella mitologia greca
http://www.wikidata.org/entity/Q179014,Io,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q15977252,Ioke,,
http://www.wikidata.org/entity/Q1640885,Iperbio,,gigante della mitologia greca
http://www.wikidata.org/entity/Q179209,Iperione,,titano della vigilanza e dell'osservanza della mitologia greca
http://www.wikidata.org/entity/Q2171892,Ippo,,Oceanina della mitologia greca
http://www.wikidata.org/entity/Q1620048,Ippolito,,gigante della mitologia greca
http://www.wikidata.org/entity/Q184570,Iris,Iride,"dea greca, personificazione dell'arcobaleno, messaggera degli dèi"
http://www.wikidata.org/entity/Q5898666,Irpace,,"ninfa della mitologia greca, figlia di Borea"
http://www.wikidata.org/entity/Q6085037,Ismenide,,"Naiade della mitologia greca, madre di Creneo"
http://www.wikidata.org/entity/Q51078734,Ismeno,,dio-fiume nella mitologia greca
http://www.wikidata.org/entity/Q12872570,Istro,,
http://www.wikidata.org/entity/Q3804539,Itome,,
http://www.wikidata.org/entity/Q2991388,Kairos,,
http://www.wikidata.org/entity/Q6395637,Keuthonymos,,
http://www.wikidata.org/entity/Q272918,Khronos,Chronos,divinità propria delle teogonie orfiche
http://www.wikidata.org/entity/Q898947,Lachesi,,una delle tre Parche nella mitologia classica
http://www.wikidata.org/entity/Q3825406,Ladone,,divinità fluviale della mitologia greca
http://www.wikidata.org/entity/Q1638536,Lampezia,,una delle eliadi nella mitologia greca
http://www.wikidata.org/entity/Q40120625,Laodice,,"ninfa della mitologia greca, moglie di Foroneo"
http://www.wikidata.org/entity/Q1275070,Larissa,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q103107,Latona,Leto,"titanide della mitologia greca, madre di Artemide e Apollo"
http://www.wikidata.org/entity/Q3270327,Lelanto,,titano nella mitologia greca
http://www.wikidata.org/entity/Q15825636,Leonte,,gigante della mitologia greca
http://www.wikidata.org/entity/Q4260010,Lete,,Oceanina della mitologia greca
http://www.wikidata.org/entity/Q161096,Lete,"Letè, Amelete",fiume dell'oblio nella mitologia greca e romana
http://www.wikidata.org/entity/Q1375734,Lete,,
http://www.wikidata.org/entity/Q582643,Leuce,,ninfa della mitologia greca
http://www.wikidata.org/entity/Q10317930,Lice,,"ninfa della mitologia greca, innamorata del pastore Dafni"
http://www.wikidata.org/entity/Q9022308,Lico,,uno dei Telchini nella mitologia greca
http://www.wikidata.org/entity/Q460094,Lilea,,Naiade della mitologia greca
http://www.wikidata.org/entity/Q1825523,Limnee,"Limniace, Limnate, Limnea",ninfa Naiade nella mitologia classica
http://www.wikidata.org/entity/Q11764450,Lipe,,divinità della mitologia greca
http://www.wikidata.org/entity/Q1740184,Lips,,divinità greca del vento di sud-est
http://www.wikidata.org/entity/Q1815682,Liriope,,
http://www.wikidata.org/entity/Q1244430,Lisitea,Lysithea,"Oceanina della mitologia greca, amante di Zeus"
http://www.wikidata.org/entity/Q1084868,Lissa,Lyssa,divinità greca
http://www.wikidata.org/entity/Q2465677,Lotis,,ninfa della mitologia greca
http://www.wikidata.org/entity/Q4275700,Macelo,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q205233,Maia,,"personaggio della mitologia greca, una delle sette Pleiadi"
http://www.wikidata.org/entity/Q111020348,Malide,,
http://www.wikidata.org/entity/Q1787973,Meandro,,divinità fluviale della mitologia greca
http://www.wikidata.org/entity/Q2659035,Melaina,,
http://www.wikidata.org/entity/Q12841832,Melanippe,,"ninfa della mitologia greca, sposa di Itono"
http://www.wikidata.org/entity/Q785598,Melia,,"Oceanina della mitologia greca, amata da Apollo"
http://www.wikidata.org/entity/Q59554817,Melia,,"Oceanina della mitologia greca, moglie di Inaco"
http://www.wikidata.org/entity/Q2602177,Melibea,,Oceanina della mitologia greca
http://www.wikidata.org/entity/Q738007,Melicerte,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q3178796,Melinoe,,"ninfa o dea della mitologia greca, figlia di Persefone"
http://www.wikidata.org/entity/Q16933131,Melite,,"Naiade della mitologia greca, figlia di Poseidone"
http://www.wikidata.org/entity/Q8140979,Menezio,,"titano della mitologia greca, figlio di Giapeto"
http://www.wikidata.org/entity/Q40196079,Menodice,,"ninfa della mitologia greca, madre di Ila"
http://www.wikidata.org/entity/Q1546353,Menta,Myntha,ninfa della mitologia greca
http://www.wikidata.org/entity/Q427122,Merope,,Oceanina della mitologia greca
http://www.wikidata.org/entity/Q735518,Merope,,"personaggio della mitologia greca, una delle sette Pleiadi"
http://www.wikidata.org/entity/Q6821184,Mese,,
http://www.wikidata.org/entity/Q2391464,Mete (divinità),,
http://www.wikidata.org/entity/Q190565,Meti,"Metide, Metis","oceanina della mitologia greca, madre di Atena"
http://www.wikidata.org/entity/Q3855694,Metone,,
http://www.wikidata.org/entity/Q1237258,Metope,,Naiade della mitologia greca
http://www.wikidata.org/entity/Q16607057,Midea,,"ninfa della mitologia greca, amata da Poseidone"
http://www.wikidata.org/entity/Q1045732,Mimas,,"gigante della mitologia greca, figlio di Urano e Gea"
http://www.wikidata.org/entity/Q12881380,Miode,,
http://www.wikidata.org/entity/Q10592638,Mirtoessa,,Naiade della mitologia greca
http://www.wikidata.org/entity/Q12880561,Mito,,
http://www.wikidata.org/entity/Q102884,Mnemosine,"Mnemosýne, Mnemosyne",personaggio della mitologia greca
http://www.wikidata.org/entity/Q12881141,Molida,,
http://www.wikidata.org/entity/Q465518,Momo,,figura della mitologia greca
